distance
1900
2353
2995
3111
0
0
3223
3346
3494
0
174
0
0
3761
214
6241
4606
7454
4672
4759
4800
4849
0
0
3137
4870
0
7812
617
7988
0
1595
1666
8006
8029
4932
1829
2174
2365
3890
0
3903
8181
2864
3985
0
8107
12
3326
3534
6606
7428
12
3688
3744
2787
7643
3819
0
6009
0
96
3971
135
4323
0
4476
4573
4639
0
5841
5841
12
5584
0
0
6012
6012
6012
0
5061
0
5091
5990
2831
6034
0
6162
0
3016
6236
0
5683
6900
6994
7419
0
0
7596
5696
7611
6093
0
5841
5987
7703
0
0
551
101
101
1498
1555
1802
2696
0
2703
0
550
218
276
324
341
585
4
0
2808
141
4
4
2853
3952
1688
5950
2899
0
0
2943
2638
2880
1656
0
3083
4
5465
3253
3383
5641
1688
3542
4
3631
4
3653
3756
3936
4
3839
4000
0
4289
4152
4698
0
4845
4872
4921
10545
5128
8
4316
8075
4491
8
5284
5383
2338
5400
0
5593
4
4
6076
6569
8
6581
0
6995
5432
7910
7964
8
7964
8
7964
21
21
8775
9565
8
9975
10092
8
5515
7149
8
0
8279
8
8967
10317
2345
11728
13
11776
11814
12244
11853
139
677
13
3811
1490
12012
1734
29
2275
12212
6370
8
6661
6814
10335
9679
2990
0
3023
0
3093
3447
3447
13
11297
2275
11607
2678
2678
3677
3742
4462
3577
4828
0
3733
3882
5910
6070
4501
4559
0
0
5037
6414
6245
5870
0
0
6086
6111
0
6733
6261
35
6855
7087
190
8136
9260
6404
6806
4
7285
9718
10303
10984
11043
0
595
6466
683
726
11119
11
11153
11247
5585
6925
981
13
1203
11571
2215
0
7005
0
2815
0
13
3269
81
81
17
0
255
0
232
362
362
299
256
0
311
0
0
447
0
0
0
2754
0
77
0
743
2891
0
852
936
432
3228
1116
1579
1697
2215
2249
1783
2085
2568
0
6397
2674
2678
0
2925
2729
5508
0
3104
3156
5851
6025
2966
3600
4200
4288
9
5179
5508
5697
633
633
0
2575
5078
9
1333
4
1520
4
12
0
339
0
1520
9
6305
284
284
926
909
955
974
4
1000
1016
4
4
5
295
3067
1129
1444
0
1702
1951
2046
2291
2596
2674
2750
7
4
2850
2967
0
1319
0
262
547
547
549
535
0
671
50
743
763
763
819
0
0
1367
972
127
127
1802
14
9019
2789
6
3145
1119
1333
3377
14
6
1397
1446
3849
1504
4444
1126
0
1766
1176
35
9061
2122
2148
0
14
0
2206
14
2250
2540
2853
0
14
1367
3090
14
3279
7121
7689
3362
14
16
3418
3483
3791
8406
3823
8416
35
8448
4204
8487
16
4589
8849
4604
8849
4636
4753
16
5181
5486
26
5486
5681
5826
28
6252
6286
6295
6506
6552
6966
6982
3674
7066
7362
7564
7618
7681
33
7695
8614
8614
7739
35
8016
35
4972
35
8611
28
8828
35
8969
0
9018
9112
0
6993
11
28
8877
164
0
6471
6639
7137
8950
7359
11
25
35
1603
1608
0
1620
0
1855
2060
2733
2776
3004
0
3053
3079
7
351
7
9112
8957
435
0
0
3359
0
323
0
3718
0
3770
3903
7
0
494
4130
0
0
4317
464
0
4416
7
4809
5248
480
0
2
5449
7
6125
7
1294
7
525
6411
994
6590
7
0
7123
8524
8577
3178
621
636
725
738
2
768
2
823
907
99
99
7
1772
2
2
2
5642
3083
0
3929
0
126
154
193
7
220
1192
4566
1294
2
4471
0
3370
381
13
0
3442
19
19
483
14
491
21
628
653
822
1043
16
1130
16
1425
1766
2094
71
2737
2979
3206
21
19
3350
607
3442
19
3639
3884
3997
19
4448
0
2184
3006
2560
2894
2894
0
3401
3418
0
4031
3324
0
3441
3502
3528
5816
4086
21
3512
0
0
0
5663
3
0
3886
4479
0
127
140
202
5489
5663
3
0
4308
4607
2091
305
334
6240
465
465
0
0
652
0
0
165
1223
906
807
999
101
247
1179
1179
1179
646
1527
428
59
84
570
80
0
0
162
738
0
6450
6495
6630
855
962
0
990
1148
1159
7154
0
6611
5
5
7032
4218
4591
4654
1225
1248
0
5
5089
6700
173
191
5
5
1248
348
5
7000
6355
0
1319
5
0
608
1595
6814
1335
0
1527
2016
2232
3182
2242
3299
0
3341
0
6680
2331
0
2393
0
3357
0
0
3417
3705
2481
3596
0
2741
0
3713
3827
3615
3690
3777
1
4353
0
1
4730
4938
1
4016
5116
5414
4156
6215
4562
4562
6414
5
4571
0
524
4016
4035
0
4044
0
4174
4233
804
4262
4327
4334
2141
4339
2964
1
1774
4562
1
4209
0
0
0
349
378
459
496
6
4508
2434
6
0
4707
935
419
0
0
2167
10016
10016
1704
10054
2285
2347
2198
3116
6386
9
3592
3669
4164
4271
4357
4461
4670
1
1322
9423
6
29
4884
9
4933
5332
5462
5524
5672
5893
6274
9
29
6425
6478
7055
7096
7337
7412
0
8180
9
8237
22
8279
8451
8669
0
9122
22
104
6
9617
0
9
19
2714
2741
2753
2823
7427
7427
7427
2866
0
7511
3168
186
3410
19
3662
454
9841
1587
1649
10016
7315
7453
12
7427
2048
2370
2611
67
6647
2278
7063
2833
19
19
2983
3128
3325
0
0
3846
3870
3907
3954
0
0
3987
4115
4139
0
4159
4205
9
12
4271
4316
4352
1141
9
12
12
4436
4607
5159
12
12
5564
5651
1338
9
1340
6494
6512
12
1384
12
1395
12
1408
6617
6927
4454
2620
2642
12
2705
74
230
2861
3819
12
3842
3972
12
6870
19
6931
6943
473
4189
7006
4420
4643
4442
7045
19
1381
5818
4084
4552
12
24
12
5629
5788
19
23
5811
23
5847
5933
6097
6866
0
0
230
2073
2073
304
6899
12
12
654
283
639
779
0
795
22
2314
810
9
3
908
39
505
579
802
0
906
3
1025
1225
3
1394
2314
1466
1518
601
601
1694
1999
2038
2066
0
5427
5458
5572
8
2236
174
5754
0
708
3
1973
8
2945
8
3112
3941
59
5372
5399
0
1391
419
0
478
0
2045
0
2762
0
1213
1213
0
1213
0
3923
0
0
145
780
4495
5218
0
1276
1000
1053
1213
300
0
0
105
0
0
195
0
0
1173
0
580
773
880
125
1014
125
1102
388
436
0
17
752
0
0
0
1887
1887
1819
429
1274
566
41
41
7
3
877
949
1015
731
895
865
3
1148
1349
1659
1270
1399
126
1444
7
2072
1585
1586
3
11
3
11
3
1771
2072
22
22
3
1857
1868
3
63
1881
163
1788
401
336
3
326
414
5445
521
2
3808
2
1340
2232
64
64
64
2295
4057
2405
2875
3187
5268
2
264
3425
3532
3756
2
64
3869
3026
167
0
2
183
2
4861
0
4991
5154
2
12
771
0
5345
713
3
246
3869
771
5445
102
414
4525
0
634
0
894
740
7
7
0
1053
144
7
1259
1315
7
1781
1781
1355
1851
1374
1463
0
5114
1552
1587
437
7
127
118
463
524
496
0
786
537
0
688
0
12
447
21
12846
12846
2925
2936
12846
519
3025
12
12
840
965
1086
786
1086
12
0
1099
1110
1351
2138
12
10279
2487
12
10537
17
10570
60
60
10710
12800
21
3098
3506
4335
4429
4694
12
5038
5361
6058
6353
7467
7552
7999
12
8611
8611
8759
2900
13979
12
9911
10153
10196
17
10240
14022
0
275
0
14482
10672
17
11553
12247
12450
12616
0
14258
6548
7869
8624
0
14403
9625
0
14243
162
0
12817
183
14361
0
0
397
335
457
0
0
1230
1630
0
14449
14469
1697
686
2496
3006
34
17
505
3323
1165
1165
1165
4309
49
0
12
552
5386
18
6065
6176
12800
6389
960
6957
7289
0
7918
8531
8612
9513
894
9589
0
9759
9797
1276
9881
0
10079
2103
0
396
985
0
10527
1140
10909
1615
11609
0
12696
12874
13909
0
13926
13947
1833
1854
1885
0
1333
1333
3626
1389
1541
0
1627
2103
0
162
2038
0
875
0
1889
6070
38
21
27
41
387
477
660
742
4392
0
4427
38
38
38
38
2160
2252
4477
3119
3434
5454
3573
5866
3605
3777
4087
845
14
967
1083
4257
1130
1150
14
1461
1478
1616
4314
0
0
1706
2002
1730
325
0
409
447
1828
1845
3981
0
4519
14
0
4840
5009
1970
14
2002
23
5533
5676
5716
636
2550
14
1919
108
16
272
379
379
0
593
510
0
14
1337
163
14
310
726
0
967
223
1203
1203
0
0
865
127
172
0
294
0
308
0
1327
288
462
3269
0
4230
251
5823
972
0
1203
0
8480
1314
0
1
8678
9416
1688
13823
1942
10521
2856
1
11328
3951
4209
9
1
4848
65
0
12731
6748
7769
7934
1
9306
9450
9543
1
10477
93
93
93
458
10632
10799
1
11461
11523
11669
11836
11899
11909
12390
12651
1
12651
1
1
13035
1
13150
13185
10383
10504
12
12
10478
1
10504
12
13295
13401
13456
10657
3851
4291
0
0
10657
12
148
45
0
13800
441
0
53
53
53
622
0
12
1654
1679
2418
2563
429
3508
0
3581
3588
3855
4143
565
4401
565
4592
4639
4800
5403
5536
5570
5778
0
0
6546
6588
6976
12
874
7319
0
1065
7799
7880
12
2161
731
0
8109
8147
12
2003
8467
8607
1668
0
0
9258
9818
9963
12
1331
1742
5012
10286
1857
6360
1994
41
41
41
7237
108
0
1742
7880
4010
0
8021
0
99
323
298
319
348
0
1597
0
384
0
1597
0
90
802
0
4447
4460
0
0
12
1295
6853
676
5511
0
771
6673
960
7
1649
0
6845
2161
5369
0
2234
0
0
2291
5554
0
3184
7
4929
6757
299
3299
1429
145
145
4323
405
604
613
1544
2547
0
821
2576
2154
2404
5438
3470
4642
4888
0
4939
0
2264
5121
0
2456
6139
5438
223
3944
5483
0
4393
0
5505
0
0
5616
0
0
124
0
0
5681
2253
264
0
249
0
6044
6139
477
477
283
344
5959
448
0
0
3915
0
2167
3293
0
3479
7503
64
0
688
0
0
5167
1768
0
2177
3307
3412
3753
3763
0
3859
0
4238
0
7388
7395
4329
4337
4501
0
0
5677
0
6183
6288
7279
4084
0
7360
8468
0
5234
8407
6109
0
0
6923
17
2234
2285
4024
479
0
0
5149
0
5383
0
202
51
5400
685
8064
1371
56
8219
1923
0
1928
0
2102
2504
2680
3285
645
3446
3475
4017
0
4344
4902
4933
1278
0
242
0
5231
543
5338
0
5553
5811
0
0
5834
5943
6433
952
17
6495
1014
7295
7705
7794
0
8006
8075
8167
0
4000
253
0
1055
4762
449
478
5454
0
831
1422
1443
495
0
1179
0
652
693
7777
2230
0
1179
1368
1443
1473
11
51
0
1179
2061
2105
11
17
11447
11447
1399
1409
0
1523
1579
11
11710
2099
1664
1680
5034
1814
10192
11097
12005
11842
323
375
468
1287
1608
1618
1672
1978
2406
3695
2220
5474
11948
6212
7497
8672
8914
8997
9357
0
0
10926
0
34
0
0
0
0
0
1256
0
2593
11434
0
2013
2316
2125
2413
2584
2785
2593
144
0
11540
325
363
17
0
59
59
59
0
1544
1232
1589
0
2001
2509
0
2596
3398
2672
0
2752
3011
169
4633
0
0
251
295
0
352
0
3605
3647
3703
3779
7661
7661
3837
1031
1208
0
4035
0
4105
0
4504
7863
4813
5087
5377
6185
4327
0
4451
4969
33
5003
250
0
5208
74
5798
0
6194
6272
0
6396
7410
0
7606
7616
1295
6350
507
1287
0
613
7777
796
32
32
404
0
4194
4611
0
0
541
6097
4824
613
27
5253
312
4914
1019
392
0
2338
40
40
5208
84
149
246
264
264
0
931
0
25
0
1711
352
1128
3529
4164
1492
0
10
10
917
1041
1633
0
0
1389
1564
0
242
5958
579
1500
3450
2064
2174
4169
2771
25
25
25
5593
2930
3487
0
5773
3
3748
4025
5305
29
29
4802
4868
4892
5142
0
5895
29
0
239
6313
5987
404
10
5392
948
5575
5624
5633
3
155
155
154
188
9
585
10
614
614
638
679
697
18
747
18
802
0
27
1054
2442
3453
3619
3908
4309
4800
4936
5010
5221
29
5244
5290
2746
27
0
4618
3793
155
167
3
298
3
3
3
379
3
2128
3
787
874
2573
1872
8950
2072
2937
513
3
3239
812
2890
3
3
3580
3
4381
3
4435
4500
3
9017
5051
5443
5485
5846
6177
6488
6766
6901
8106
8326
8369
8605
8975
3
8874
8950
1033
1144
9893
9893
168
181
0
434
817
143
2034
10372
8
3149
8
8
8
4050
10495
0
4138
5170
5328
5649
957
6598
7451
8718
9156
3
9156
10053
102
102
9792
5
8506
9910
8
8863
8875
9981
8904
13
9165
9616
13
10363
13
10651
10951
13
0
10265
606
13
1291
10843
10862
13
11503
10905
13
11196
14
11210
14
14
11298
3161
11322
14
4835
5851
11364
14
6590
6696
13
32
97
97
97
97
13
203
329
174
0
362
361
0
1357
1536
1849
0
1
1892
13
1916
13
1987
451
1
2196
2220
713
2957
3023
3039
1805
3097
1928
3217
13
2042
3343
3147
4475
3197
1
4673
3431
13
4883
13
4899
4048
1
5204
7130
5552
5598
5617
13
5785
5840
7388
5860
4838
5497
1
6032
8384
6283
6543
13
7002
1
7010
6633
282
13
13
8399
7635
7870
8098
8113
7655
8350
8130
7697
8304
7
7809
7828
7
12
7853
7968
12
8350
8130
79
79
79
12
8228
7
0
12
6200
7243
1411
8369
12
103
120
0
181
272
307
444
0
6628
1439
1484
1596
8399
2209
0
2643
3011
3281
0
3351
21
0
0
3528
3604
0
4271
3746
3788
2819
0
61
61
13
12
4723
5454
5564
0
6695
5815
5869
0
255
0
6527
459
5924
5999
6885
6147
6679
0
0
6259
0
0
1988
2910
6386
0
4704
5969
0
6885
0
103
138
176
0
236
241
0
1297
1518
0
448
655
655
655
655
1558
1
655
1953
502
1
531
1
2148
0
2386
2769
2992
0
59
3417
85
3821
3870
3881
3990
748
4134
4420
4809
4956
5975
6220
6297
3
0
1402
359
0
3
877
896
928
3
996
3
14
200
0
395
395
215
225
14
389
270
1336
14
1402
417
1106
248
312
493
434
509
583
771
733
797
935
0
0
1000
1000
1188
15
412
420
433
0
161
554
0
1000
0
890
948
0
1071
0
162
162
1188
0
13
523
526
687
0
120
551
13
831
13
0
667
775
1066
1415
13
992
13
1092
1130
162
0
1233
1025
16
334
334
334
362
239
0
200
0
592
592
2094
5
5
2160
225
2240
1305
50
0
209
800
0
802
1130
0
1907
14
1910
2031
1462
14
176
1537
3039
14
1583
3218
3369
14
3762
0
14
3750
1716
3834
4271
4277
1752
3946
4336
0
3984
0
507
4061
0
0
1938
5
16
14
280
280
14
0
16
373
0
524
16
16
